Unique ID,Link,Size (bytes),Category,organization
22445,https://en.wikipedia.org/wiki/Law_&_Order:_Special_Victims_Unit_season_11,257616,"L, G","[1, 2, 0, 0, 0]"
22446,https://en.wikipedia.org/wiki/Law_firm,190164,"L, G","[1, 2, 0, 0, 0]"
22447,https://en.wikipedia.org/wiki/Lawrence_Kestenbaum,76561,"L, G","[1, 2, 0, 0, 0]"
22448,https://en.wikipedia.org/wiki/Lawrence_of_Arabia_(film),452773,"L, G","[1, 2, 0, 0, 0]"
22449,https://en.wikipedia.org/wiki/Lawson_Wilkins,75058,"L, G","[1, 2, 0, 0, 0]"
22450,https://en.wikipedia.org/wiki/Le_Sommeil,94419,"L, G","[1, 2, 0, 0, 0]"
22451,https://en.wikipedia.org/wiki/Leah_Lax,86950,"L, G","[1, 2, 0, 0, 0]"
22452,https://en.wikipedia.org/wiki/Leanne_Harte,65079,"L, G","[1, 2, 0, 0, 0]"
22453,https://en.wikipedia.org/wiki/Legal_status,94057,"L, G","[1, 2, 0, 0, 0]"
22454,https://en.wikipedia.org/wiki/Legato_(disambiguation),44318,"L, G","[1, 2, 0, 0, 0]"
22455,https://en.wikipedia.org/wiki/Legit,47301,"L, G","[1, 2, 0, 0, 0]"
22456,https://en.wikipedia.org/wiki/Leif_Rovsing,61191,"L, G","[1, 2, 0, 0, 0]"
22457,https://en.wikipedia.org/wiki/Leonard_R._N._Ashley,72885,"L, G","[1, 2, 0, 0, 0]"
22458,https://en.wikipedia.org/wiki/Lepa_Mladjenovic,135016,"L, G","[1, 2, 0, 0, 0]"
22459,https://en.wikipedia.org/wiki/Les_Biches_(film),94188,"L, G","[1, 2, 0, 0, 0]"
22460,https://en.wikipedia.org/wiki/Les_Crane,155989,"L, G","[1, 2, 0, 0, 0]"
22461,https://en.wikipedia.org/wiki/Les_Jolies_Eaux,151565,"L, G","[1, 2, 0, 0, 0]"
22462,https://en.wikipedia.org/wiki/Lesbian/Woman,85308,"L, G","[1, 2, 0, 0, 0]"
22463,https://en.wikipedia.org/wiki/Lesbian_Art_Project,101105,"L, G","[1, 2, 0, 0, 0]"
22464,https://en.wikipedia.org/wiki/Lesbian_Concentrate,74809,"L, G","[1, 2, 0, 0, 0]"
22465,https://en.wikipedia.org/wiki/Lesbian_Movement_(Denmark),83281,"L, G","[1, 2, 0, 0, 0]"
22466,https://en.wikipedia.org/wiki/Lesbian_Nation_(organisation),70303,"L, G","[1, 2, 0, 0, 0]"
22467,https://en.wikipedia.org/wiki/Lesbian_and_Gay_(disambiguation),48332,"L, G","[1, 2, 0, 0, 0]"
22468,https://en.wikipedia.org/wiki/Lesbian_language,41103,"L, G","[1, 2, 0, 0, 0]"
22469,https://en.wikipedia.org/wiki/Lesbians_Against_Pit_Closures,78565,"L, G","[1, 2, 0, 0, 0]"
22470,https://en.wikipedia.org/wiki/Lesbians_and_Gays_support_the_Migrants,66138,"L, G","[1, 2, 0, 0, 0]"
22471,https://en.wikipedia.org/wiki/Lesburlesque,95000,"L, G","[1, 2, 0, 0, 0]"
22472,https://en.wikipedia.org/wiki/Lesley_Gore,211519,"L, G","[1, 2, 0, 0, 0]"
22473,https://en.wikipedia.org/wiki/Lespar_Library_of_Women's_Liberation,68296,"L, G","[1, 2, 0, 0, 0]"
22474,https://en.wikipedia.org/wiki/Lester_C._Hunt,207398,"L, G","[1, 2, 0, 0, 0]"
22475,https://en.wikipedia.org/wiki/Leung_TC_William_Roy_v_Secretary_for_Justice,87193,"L, G","[1, 2, 0, 0, 0]"
22476,"https://en.wikipedia.org/wiki/Lexington,_Kentucky",539746,"L, G","[1, 2, 0, 0, 0]"
22477,"https://en.wikipedia.org/wiki/Li_Ying_(footballer,_born_1993)",170903,"L, G","[1, 2, 0, 0, 0]"
22478,https://en.wikipedia.org/wiki/Li_livres_de_jostice_et_de_plet,56934,"L, G","[1, 2, 0, 0, 0]"
22479,https://en.wikipedia.org/wiki/Libby_Jones,85985,"L, G","[1, 2, 0, 0, 0]"
22480,https://en.wikipedia.org/wiki/Liberace,264193,"L, G","[1, 2, 0, 0, 0]"
22481,https://en.wikipedia.org/wiki/Liberation_movement,66660,"L, G","[1, 2, 0, 0, 0]"
22482,https://en.wikipedia.org/wiki/Life_Partners,101235,"L, G","[1, 2, 0, 0, 0]"
22483,https://en.wikipedia.org/wiki/Light_Years_(Kylie_Minogue_album),538604,"L, G","[1, 2, 0, 0, 0]"
22484,https://en.wikipedia.org/wiki/Lightyear_(film),482527,"L, G","[1, 2, 0, 0, 0]"
22485,https://en.wikipedia.org/wiki/Ligma_(disambiguation),47905,"L, G","[1, 2, 0, 0, 0]"
22486,https://en.wikipedia.org/wiki/Like_Grains_of_Sand,68051,"L, G","[1, 2, 0, 0, 0]"
22487,https://en.wikipedia.org/wiki/Lilli_Vincenz,80014,"L, G","[1, 2, 0, 0, 0]"
22488,https://en.wikipedia.org/wiki/Linda_Chavez,182254,"L, G","[1, 2, 0, 0, 0]"
22489,https://en.wikipedia.org/wiki/Linda_Clifford,125869,"L, G","[1, 2, 0, 0, 0]"
22490,https://en.wikipedia.org/wiki/Linda_Joy_Holtzman,84664,"L, G","[1, 2, 0, 0, 0]"
22491,https://en.wikipedia.org/wiki/Linda_Laubenstein,113499,"L, G","[1, 2, 0, 0, 0]"
22492,https://en.wikipedia.org/wiki/Linda_Medalen,224624,"L, G","[1, 2, 0, 0, 0]"
22493,https://en.wikipedia.org/wiki/Linda_Ronstadt,700105,"L, G","[1, 2, 0, 0, 0]"
22494,https://en.wikipedia.org/wiki/Lindsay_Peat,162423,"L, G","[1, 2, 0, 0, 0]"
22495,https://en.wikipedia.org/wiki/Ling_Woo,115608,"L, G","[1, 2, 0, 0, 0]"
22496,https://en.wikipedia.org/wiki/Lionel_Blue,114201,"L, G","[1, 2, 0, 0, 0]"
22497,https://en.wikipedia.org/wiki/Lionel_Johnson,92387,"L, G","[1, 2, 0, 0, 0]"
22498,https://en.wikipedia.org/wiki/Lipstick,251959,"L, G","[1, 2, 0, 0, 0]"
22499,https://en.wikipedia.org/wiki/Lisa-Marie_Vizaniari,134231,"L, G","[1, 2, 0, 0, 0]"
22500,https://en.wikipedia.org/wiki/Lisa_Smedman,120792,"L, G","[1, 2, 0, 0, 0]"
22501,https://en.wikipedia.org/wiki/List_of_1990s_films_based_on_actual_events,1537039,"L, G","[1, 2, 0, 0, 0]"
22502,https://en.wikipedia.org/wiki/List_of_2010s_films_based_on_actual_events,1015030,"L, G","[1, 2, 0, 0, 0]"
22503,https://en.wikipedia.org/wiki/List_of_2020s_films_based_on_actual_events,1023494,"L, G","[1, 2, 0, 0, 0]"
22504,https://en.wikipedia.org/wiki/List_of_2021_American_television_debuts,1265484,"L, G","[1, 2, 0, 0, 0]"
22505,https://en.wikipedia.org/wiki/List_of_Adrian_Mole_characters,194981,"L, G","[1, 2, 0, 0, 0]"
22506,https://en.wikipedia.org/wiki/List_of_African-American_U.S._state_firsts,285373,"L, G","[1, 2, 0, 0, 0]"
22507,https://en.wikipedia.org/wiki/List_of_American_films_of_2009,596664,"L, G","[1, 2, 0, 0, 0]"
22508,https://en.wikipedia.org/wiki/List_of_American_women's_firsts,604899,"L, G","[1, 2, 0, 0, 0]"
22509,https://en.wikipedia.org/wiki/List_of_Arthur_characters,178624,"L, G","[1, 2, 0, 0, 0]"
22510,https://en.wikipedia.org/wiki/List_of_Australian_television_specialty_programme_premieres_in_2010,158746,"L, G","[1, 2, 0, 0, 0]"
22511,https://en.wikipedia.org/wiki/List_of_Bleach_characters,474384,"L, G","[1, 2, 0, 0, 0]"
22512,https://en.wikipedia.org/wiki/List_of_BoJack_Horseman_characters,240666,"L, G","[1, 2, 0, 0, 0]"
22513,https://en.wikipedia.org/wiki/List_of_Bob_Hearts_Abishola_episodes,632251,"L, G","[1, 2, 0, 0, 0]"
22514,https://en.wikipedia.org/wiki/List_of_Brandeis_University_people,191899,"L, G","[1, 2, 0, 0, 0]"
22515,https://en.wikipedia.org/wiki/List_of_Brooklyn_College_alumni,307034,"L, G","[1, 2, 0, 0, 0]"
22516,https://en.wikipedia.org/wiki/List_of_Carleton_College_people,122106,"L, G","[1, 2, 0, 0, 0]"
22517,https://en.wikipedia.org/wiki/List_of_Coronation_Street_characters_introduced_in_2009,252809,"L, G","[1, 2, 0, 0, 0]"
22518,https://en.wikipedia.org/wiki/List_of_Craig_of_the_Creek_characters,234745,"L, G","[1, 2, 0, 0, 0]"
22519,https://en.wikipedia.org/wiki/List_of_Cuban_writers,110967,"L, G","[1, 2, 0, 0, 0]"
22520,https://en.wikipedia.org/wiki/List_of_Dawson's_Creek_episodes,587750,"L, G","[1, 2, 0, 0, 0]"
22521,https://en.wikipedia.org/wiki/List_of_Desperate_Housewives_characters,388575,"L, G","[1, 2, 0, 0, 0]"
22522,https://en.wikipedia.org/wiki/List_of_EastEnders_characters_introduced_in_2017,984317,"L, G","[1, 2, 0, 0, 0]"
22523,https://en.wikipedia.org/wiki/List_of_Everybody_Loves_Raymond_characters,316944,"L, G","[1, 2, 0, 0, 0]"
22524,https://en.wikipedia.org/wiki/List_of_French_films_of_1999,135973,"L, G","[1, 2, 0, 0, 0]"
22525,https://en.wikipedia.org/wiki/List_of_Full_Metal_Panic!_characters,157175,"L, G","[1, 2, 0, 0, 0]"
22526,https://en.wikipedia.org/wiki/List_of_German_films_of_the_1990s,655373,"L, G","[1, 2, 0, 0, 0]"
22527,https://en.wikipedia.org/wiki/List_of_Girls_episodes,283992,"L, G","[1, 2, 0, 0, 0]"
22528,https://en.wikipedia.org/wiki/List_of_Good_Luck_Charlie_episodes,462636,"L, G","[1, 2, 0, 0, 0]"
22529,https://en.wikipedia.org/wiki/List_of_Google_Easter_eggs,726806,"L, G","[1, 2, 0, 0, 0]"
22530,https://en.wikipedia.org/wiki/List_of_Hill_Street_Blues_episodes,335049,"L, G","[1, 2, 0, 0, 0]"
22531,https://en.wikipedia.org/wiki/List_of_Hispanic_and_Latino_Americans,536099,"L, G","[1, 2, 0, 0, 0]"
22532,https://en.wikipedia.org/wiki/List_of_Hollyoaks_characters_introduced_in_2018,546427,"L, G","[1, 2, 0, 0, 0]"
22533,https://en.wikipedia.org/wiki/List_of_Kannada_films_of_2015,451968,"L, G","[1, 2, 0, 0, 0]"
22534,https://en.wikipedia.org/wiki/List_of_LGBT_theatre_companies,46539,"L, G","[1, 2, 0, 0, 0]"
22535,https://en.wikipedia.org/wiki/List_of_Life_in_Pieces_episodes,392716,"L, G","[1, 2, 0, 0, 0]"
22536,https://en.wikipedia.org/wiki/List_of_Maalaala_Mo_Kaya_episodes,949355,"L, G","[1, 2, 0, 0, 0]"
22537,https://en.wikipedia.org/wiki/List_of_Mad_Men_characters,414006,"L, G","[1, 2, 0, 0, 0]"
22538,https://en.wikipedia.org/wiki/List_of_Maid_Sama!_characters,128551,"L, G","[1, 2, 0, 0, 0]"
22539,https://en.wikipedia.org/wiki/List_of_Marvel_Comics_characters:_S,1047900,"L, G","[1, 2, 0, 0, 0]"
22540,https://en.wikipedia.org/wiki/List_of_Middlebury_College_alumni,318840,"L, G","[1, 2, 0, 0, 0]"
22541,https://en.wikipedia.org/wiki/List_of_Mitt_Romney_2012_presidential_campaign_endorsements,917359,"L, G","[1, 2, 0, 0, 0]"
22542,https://en.wikipedia.org/wiki/List_of_Monkey_Dust_characters,124341,"L, G","[1, 2, 0, 0, 0]"
22543,https://en.wikipedia.org/wiki/List_of_Montclair_High_School_(New_Jersey)_alumni,141202,"L, G","[1, 2, 0, 0, 0]"
22544,https://en.wikipedia.org/wiki/List_of_New_York_University_alumni,1009097,"L, G","[1, 2, 0, 0, 0]"
22545,https://en.wikipedia.org/wiki/List_of_Northern_Exposure_episodes,343858,"L, G","[1, 2, 0, 0, 0]"
22546,https://en.wikipedia.org/wiki/List_of_Northwestern_University_alumni,392435,"L, G","[1, 2, 0, 0, 0]"
22547,https://en.wikipedia.org/wiki/List_of_Not_Going_Out_episodes,318825,"L, G","[1, 2, 0, 0, 0]"
22548,https://en.wikipedia.org/wiki/List_of_One_Life_to_Live_characters_introduced_in_the_2000s,480282,"L, G","[1, 2, 0, 0, 0]"
22549,https://en.wikipedia.org/wiki/List_of_Orange_Is_the_New_Black_characters,374872,"L, G","[1, 2, 0, 0, 0]"
22550,https://en.wikipedia.org/wiki/List_of_Pi_Lambda_Phi_members,454201,"L, G","[1, 2, 0, 0, 0]"
22551,https://en.wikipedia.org/wiki/List_of_Pixar_awards_and_nominations_(feature_films),2069199,"L, G","[1, 2, 0, 0, 0]"
22552,https://en.wikipedia.org/wiki/List_of_Pretty_Little_Liars_characters,269635,"L, G","[1, 2, 0, 0, 0]"
22553,https://en.wikipedia.org/wiki/List_of_Prisoners_of_Gravity_episodes,221808,"L, G","[1, 2, 0, 0, 0]"
22554,https://en.wikipedia.org/wiki/List_of_Rizzoli_&_Isles_episodes,481382,"L, G","[1, 2, 0, 0, 0]"
22555,https://en.wikipedia.org/wiki/List_of_Scream_Queens_characters,214239,"L, G","[1, 2, 0, 0, 0]"
22556,https://en.wikipedia.org/wiki/List_of_Sicilian_Americans,182452,"L, G","[1, 2, 0, 0, 0]"
22557,https://en.wikipedia.org/wiki/List_of_Skins_characters,168077,"L, G","[1, 2, 0, 0, 0]"
22558,https://en.wikipedia.org/wiki/List_of_South_African_slang_words,218928,"L, G","[1, 2, 0, 0, 0]"
22559,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_selections,609024,"L, G","[1, 2, 0, 0, 0]"
22560,https://en.wikipedia.org/wiki/List_of_Sweet_Blue_Flowers_episodes,80232,"L, G","[1, 2, 0, 0, 0]"
22561,https://en.wikipedia.org/wiki/List_of_Tamil_people,310240,"L, G","[1, 2, 0, 0, 0]"
22562,https://en.wikipedia.org/wiki/List_of_The_Colbert_Report_episodes_(2007),340048,"L, G","[1, 2, 0, 0, 0]"
22563,https://en.wikipedia.org/wiki/List_of_The_Colbert_Report_episodes_(2014),291899,"L, G","[1, 2, 0, 0, 0]"
22564,https://en.wikipedia.org/wiki/List_of_The_Daily_Show_episodes_(2014),271116,"L, G","[1, 2, 0, 0, 0]"
22565,https://en.wikipedia.org/wiki/List_of_The_Office_(American_TV_series)_characters,500606,"L, G","[1, 2, 0, 0, 0]"
22566,https://en.wikipedia.org/wiki/List_of_The_Rose_of_Versailles_episodes,156858,"L, G","[1, 2, 0, 0, 0]"
22567,https://en.wikipedia.org/wiki/List_of_The_Sopranos_characters,582071,"L, G","[1, 2, 0, 0, 0]"
22568,https://en.wikipedia.org/wiki/List_of_Till_Death_Us_Do_Part_episodes,132883,"L, G","[1, 2, 0, 0, 0]"
22569,https://en.wikipedia.org/wiki/List_of_Timeless_characters,205464,"L, G","[1, 2, 0, 0, 0]"
22570,https://en.wikipedia.org/wiki/List_of_Tracey_Takes_On..._characters,197292,"L, G","[1, 2, 0, 0, 0]"
22571,https://en.wikipedia.org/wiki/List_of_Two_Pints_of_Lager_and_a_Packet_of_Crisps_episodes,199172,"L, G","[1, 2, 0, 0, 0]"
22572,https://en.wikipedia.org/wiki/List_of_Two_and_a_Half_Men_episodes,749540,"L, G","[1, 2, 0, 0, 0]"
22573,https://en.wikipedia.org/wiki/List_of_UCLA_Anderson_School_of_Management_people,98021,"L, G","[1, 2, 0, 0, 0]"
22574,https://en.wikipedia.org/wiki/List_of_University_of_Chicago_alumni,349297,"L, G","[1, 2, 0, 0, 0]"
22575,https://en.wikipedia.org/wiki/List_of_University_of_North_Carolina_at_Chapel_Hill_alumni,552260,"L, G","[1, 2, 0, 0, 0]"
22576,https://en.wikipedia.org/wiki/List_of_University_of_Oregon_alumni,645385,"L, G","[1, 2, 0, 0, 0]"
22577,https://en.wikipedia.org/wiki/List_of_University_of_Southern_California_people,1056592,"L, G","[1, 2, 0, 0, 0]"
22578,https://en.wikipedia.org/wiki/List_of_Vanderbilt_University_people,1142645,"L, G","[1, 2, 0, 0, 0]"
22579,https://en.wikipedia.org/wiki/List_of_Washington_Journal_programs_aired_in_February_1995,152463,"L, G","[1, 2, 0, 0, 0]"
22580,https://en.wikipedia.org/wiki/List_of_What_I_Like_About_You_episodes,301524,"L, G","[1, 2, 0, 0, 0]"
22581,https://en.wikipedia.org/wiki/List_of_Whitest_Kids_U'_Know_episodes,161207,"L, G","[1, 2, 0, 0, 0]"
22582,https://en.wikipedia.org/wiki/List_of_World_War_II_films_since_1990,360275,"L, G","[1, 2, 0, 0, 0]"
22583,https://en.wikipedia.org/wiki/List_of_Y:_The_Last_Man_characters,128356,"L, G","[1, 2, 0, 0, 0]"
22584,https://en.wikipedia.org/wiki/List_of_ZEE5_original_programming,497737,"L, G","[1, 2, 0, 0, 0]"
22585,https://en.wikipedia.org/wiki/List_of_academic_publishing_works_on_Madonna,395496,"L, G","[1, 2, 0, 0, 0]"
22586,https://en.wikipedia.org/wiki/List_of_accolades_received_by_Burning,334429,"L, G","[1, 2, 0, 0, 0]"
22587,https://en.wikipedia.org/wiki/List_of_accolades_received_by_Moonlight_(2016_film),393591,"L, G","[1, 2, 0, 0, 0]"
22588,https://en.wikipedia.org/wiki/List_of_acronyms:_P,181624,"L, G","[1, 2, 0, 0, 0]"
22589,https://en.wikipedia.org/wiki/List_of_agnostics,892294,"L, G","[1, 2, 0, 0, 0]"
22590,https://en.wikipedia.org/wiki/List_of_archives_in_Australia,77228,"L, G","[1, 2, 0, 0, 0]"
22591,https://en.wikipedia.org/wiki/List_of_archives_in_Canada,287943,"L, G","[1, 2, 0, 0, 0]"
22592,https://en.wikipedia.org/wiki/List_of_atheist_activists_and_educators,203054,"L, G","[1, 2, 0, 0, 0]"
22593,https://en.wikipedia.org/wiki/List_of_atheists_(surnames_R_to_S),294448,"L, G","[1, 2, 0, 0, 0]"
22594,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Agnes,105284,"L, G","[1, 2, 0, 0, 0]"
22595,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Bradley_Cooper,616574,"L, G","[1, 2, 0, 0, 0]"
22596,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Game_of_Thrones,1130101,"L, G","[1, 2, 0, 0, 0]"
22597,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Isabelle_Huppert,478524,"L, G","[1, 2, 0, 0, 0]"
22598,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Ivy_Queen,306167,"L, G","[1, 2, 0, 0, 0]"
22599,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_James_Gandolfini,203821,"L, G","[1, 2, 0, 0, 0]"
22600,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Julianne_Moore,327360,"L, G","[1, 2, 0, 0, 0]"
22601,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Justin_Timberlake,746940,"L, G","[1, 2, 0, 0, 0]"
22602,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Nicole_Kidman,508700,"L, G","[1, 2, 0, 0, 0]"
22603,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Parks_and_Recreation,253419,"L, G","[1, 2, 0, 0, 0]"
22604,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Scissor_Sisters,186919,"L, G","[1, 2, 0, 0, 0]"
22605,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Sia,394456,"L, G","[1, 2, 0, 0, 0]"
22606,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Taika_Waititi,438858,"L, G","[1, 2, 0, 0, 0]"
22607,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_The_Daily_Show,335860,"L, G","[1, 2, 0, 0, 0]"
22608,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Winona_Ryder,197347,"L, G","[1, 2, 0, 0, 0]"
22609,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Zendaya,280669,"L, G","[1, 2, 0, 0, 0]"
22610,https://en.wikipedia.org/wiki/List_of_books_banned_in_New_Zealand,469356,"L, G","[1, 2, 0, 0, 0]"
22611,https://en.wikipedia.org/wiki/List_of_breakout_characters,448567,"L, G","[1, 2, 0, 0, 0]"
22612,https://en.wikipedia.org/wiki/List_of_characters_in_the_Family_Guy_franchise,410336,"L, G","[1, 2, 0, 0, 0]"
22613,https://en.wikipedia.org/wiki/List_of_city_nicknames_in_the_United_Kingdom,295566,"L, G","[1, 2, 0, 0, 0]"
22614,https://en.wikipedia.org/wiki/List_of_comedy_films_of_the_2000s,1282031,"L, G","[1, 2, 0, 0, 0]"
22615,https://en.wikipedia.org/wiki/List_of_converts_to_nontheism,285980,"L, G","[1, 2, 0, 0, 0]"
22616,https://en.wikipedia.org/wiki/List_of_drama_films_of_the_2020s,449181,"L, G","[1, 2, 0, 0, 0]"
22617,https://en.wikipedia.org/wiki/List_of_electronic_music_festivals,617776,"L, G","[1, 2, 0, 0, 0]"
22618,https://en.wikipedia.org/wiki/List_of_events_in_Houston,82054,"L, G","[1, 2, 0, 0, 0]"
22619,https://en.wikipedia.org/wiki/List_of_faculty_and_alumni_of_the_Académie_Julian,1083781,"L, G","[1, 2, 0, 0, 0]"
22620,https://en.wikipedia.org/wiki/List_of_female_film_and_television_directors,303200,"L, G","[1, 2, 0, 0, 0]"
22621,https://en.wikipedia.org/wiki/List_of_female_poets,289879,"L, G","[1, 2, 0, 0, 0]"
22622,https://en.wikipedia.org/wiki/List_of_female_speakers_of_legislatures_in_the_United_States,171239,"L, G","[1, 2, 0, 0, 0]"
22623,https://en.wikipedia.org/wiki/List_of_festivals_and_fairs_in_the_San_Francisco_Bay_Area,117129,"L, G","[1, 2, 0, 0, 0]"
22624,https://en.wikipedia.org/wiki/List_of_festivals_in_Asia,218203,"L, G","[1, 2, 0, 0, 0]"
22625,https://en.wikipedia.org/wiki/List_of_festivals_in_Florida,183459,"L, G","[1, 2, 0, 0, 0]"
22626,https://en.wikipedia.org/wiki/List_of_festivals_in_North_Carolina,106665,"L, G","[1, 2, 0, 0, 0]"
22627,https://en.wikipedia.org/wiki/List_of_festivals_in_Pennsylvania,87179,"L, G","[1, 2, 0, 0, 0]"
22628,https://en.wikipedia.org/wiki/List_of_festivals_in_Portugal,95572,"L, G","[1, 2, 0, 0, 0]"
22629,https://en.wikipedia.org/wiki/List_of_festivals_in_the_United_Kingdom,141702,"L, G","[1, 2, 0, 0, 0]"
22630,https://en.wikipedia.org/wiki/List_of_fictional_Native_Americans,747132,"L, G","[1, 2, 0, 0, 0]"
22631,https://en.wikipedia.org/wiki/List_of_fictional_astronauts_(Project_Apollo_era),404223,"L, G","[1, 2, 0, 0, 0]"
22632,https://en.wikipedia.org/wiki/List_of_fictional_monarchs_of_real_countries,289981,"L, G","[1, 2, 0, 0, 0]"
22633,https://en.wikipedia.org/wiki/List_of_fictional_presidents_of_the_United_States_(U–Z),222972,"L, G","[1, 2, 0, 0, 0]"
22634,https://en.wikipedia.org/wiki/List_of_fictional_princes,466972,"L, G","[1, 2, 0, 0, 0]"
22635,https://en.wikipedia.org/wiki/List_of_film_festivals_in_Italy,72027,"L, G","[1, 2, 0, 0, 0]"
22636,https://en.wikipedia.org/wiki/List_of_films:_U–W,905156,"L, G","[1, 2, 0, 0, 0]"
22637,https://en.wikipedia.org/wiki/List_of_films_banned_in_India,324757,"L, G","[1, 2, 0, 0, 0]"
22638,https://en.wikipedia.org/wiki/List_of_films_set_in_Berlin,545699,"L, G","[1, 2, 0, 0, 0]"
22639,https://en.wikipedia.org/wiki/List_of_films_shown_at_the_New_York_Film_Festival,488230,"L, G","[1, 2, 0, 0, 0]"
22640,https://en.wikipedia.org/wiki/List_of_first_women_lawyers_and_judges_in_Vermont,95942,"L, G","[1, 2, 0, 0, 0]"
22641,https://en.wikipedia.org/wiki/List_of_first_women_lawyers_and_judges_in_the_United_States,288063,"L, G","[1, 2, 0, 0, 0]"
22642,https://en.wikipedia.org/wiki/List_of_first_women_mayors_(21st_century),478406,"L, G","[1, 2, 0, 0, 0]"
22643,https://en.wikipedia.org/wiki/List_of_historical_sources_for_pink_and_blue_as_gender_signifiers,320470,"L, G","[1, 2, 0, 0, 0]"
22644,https://en.wikipedia.org/wiki/List_of_incomplete_or_partially_lost_films,507897,"L, G","[1, 2, 0, 0, 0]"
22645,https://en.wikipedia.org/wiki/List_of_interracial_romance_films,258835,"L, G","[1, 2, 0, 0, 0]"
22646,https://en.wikipedia.org/wiki/List_of_last_survivors_of_historical_events,727663,"L, G","[1, 2, 0, 0, 0]"
22647,https://en.wikipedia.org/wiki/List_of_lesbian_feminist_organizations,137574,"L, G","[1, 2, 0, 0, 0]"
22648,https://en.wikipedia.org/wiki/List_of_mezzo-sopranos_in_non-classical_music,823296,"L, G","[1, 2, 0, 0, 0]"
22649,https://en.wikipedia.org/wiki/List_of_micronations,370176,"L, G","[1, 2, 0, 0, 0]"
22650,https://en.wikipedia.org/wiki/List_of_mockumentaries,163040,"L, G","[1, 2, 0, 0, 0]"
22651,https://en.wikipedia.org/wiki/List_of_museums_in_Los_Angeles,199407,"L, G","[1, 2, 0, 0, 0]"
22652,https://en.wikipedia.org/wiki/List_of_museums_in_New_York_City,179847,"L, G","[1, 2, 0, 0, 0]"
22653,https://en.wikipedia.org/wiki/List_of_people_from_Los_Angeles,532010,"L, G","[1, 2, 0, 0, 0]"
22654,"https://en.wikipedia.org/wiki/List_of_people_from_Oakland,_California",389252,"L, G","[1, 2, 0, 0, 0]"
22655,https://en.wikipedia.org/wiki/List_of_people_from_Sussex,182238,"L, G","[1, 2, 0, 0, 0]"
22656,https://en.wikipedia.org/wiki/List_of_political_action_committees,181953,"L, G","[1, 2, 0, 0, 0]"
22657,https://en.wikipedia.org/wiki/List_of_protests_in_the_United_States,107372,"L, G","[1, 2, 0, 0, 0]"
22658,https://en.wikipedia.org/wiki/List_of_public_art_in_the_City_of_Sydney,680352,"L, G","[1, 2, 0, 0, 0]"
22659,https://en.wikipedia.org/wiki/List_of_ship_launches_in_1874,776431,"L, G","[1, 2, 0, 0, 0]"
22660,https://en.wikipedia.org/wiki/List_of_songs_recorded_by_Kylie_Minogue,611567,"L, G","[1, 2, 0, 0, 0]"
22661,https://en.wikipedia.org/wiki/List_of_sound_archives,69689,"L, G","[1, 2, 0, 0, 0]"
22662,https://en.wikipedia.org/wiki/List_of_supporting_Arrow_characters,559250,"L, G","[1, 2, 0, 0, 0]"
22663,https://en.wikipedia.org/wiki/List_of_topics_characterized_as_pseudoscience,1392714,"L, G","[1, 2, 0, 0, 0]"
22664,https://en.wikipedia.org/wiki/List_of_tourist_attractions_in_Amsterdam,117878,"L, G","[1, 2, 0, 0, 0]"
22665,https://en.wikipedia.org/wiki/List_of_vampire_films,387264,"L, G","[1, 2, 0, 0, 0]"
22666,https://en.wikipedia.org/wiki/List_of_women_writers_(M–Z),609848,"L, G","[1, 2, 0, 0, 0]"
22667,https://en.wikipedia.org/wiki/List_of_writing_genres,221727,"L, G","[1, 2, 0, 0, 0]"
22668,https://en.wikipedia.org/wiki/Lists_of_ethnic_minority_politicians_in_the_United_Kingdom,883687,"L, G","[1, 2, 0, 0, 0]"
22669,https://en.wikipedia.org/wiki/Literature_of_Birmingham,517475,"L, G","[1, 2, 0, 0, 0]"
22670,https://en.wikipedia.org/wiki/Little_Boots,281928,"L, G","[1, 2, 0, 0, 0]"
22671,https://en.wikipedia.org/wiki/Little_Island_at_Pier_55,419205,"L, G","[1, 2, 0, 0, 0]"
22672,https://en.wikipedia.org/wiki/Live_Free_or_Die_(The_Sopranos),108524,"L, G","[1, 2, 0, 0, 0]"
22673,https://en.wikipedia.org/wiki/Liz_Lemon,219498,"L, G","[1, 2, 0, 0, 0]"
